Epoch,Iteration,Loss
40,4,0.095797546
40,5,0.13904354
40,6,0.138657898
40,7,0.146848157
40,8,0.118150681
40,9,0.127148941
40,10,0.190695345
40,11,0.137200519
40,12,0.127832264
41,0,0.147961587
41,1,0.13194111
41,2,0.109873772
41,3,0.180549204
41,4,0.129537269
41,5,0.183626205
41,6,0.130449623
41,7,0.157880336
41,8,0.126106769
41,9,0.111451477
41,10,0.149861857
41,11,0.128241599
41,12,0.16201669
42,0,0.147462249
42,1,0.167996556
42,2,0.128199846
42,3,0.170702145
42,4,0.163902491
42,5,0.134446844
42,6,0.172780067
42,7,0.161898807
42,8,0.102169633
42,9,0.146452934
42,10,0.129147083
42,11,0.143816814
42,12,0.128501892
43,0,0.118377566
43,1,0.148157999
43,2,0.112191737
43,3,0.122559547
43,4,0.177116156
43,5,0.128297389
43,6,0.150698125
43,7,0.179433912
43,8,0.142989799
43,9,0.134412438
43,10,0.136411577
43,11,0.157320768
43,12,0.175139636
44,0,0.130828381
44,1,0.1081983
44,2,0.139257506
44,3,0.121160999
44,4,0.145655036
44,5,0.093721189
44,6,0.110136993
44,7,0.185424194
44,8,0.097555131
44,9,0.13500531
44,10,0.138554558
44,11,0.109826282
44,12,0.054690883
45,0,0.088140503
45,1,0.123869196
45,2,0.130967557
45,3,0.152799591
45,4,0.099909946
45,5,0.11780937
45,6,0.138428867
45,7,0.119720452
45,8,0.176084459
45,9,0.138005242
45,10,0.126689643
45,11,0.12431328
45,12,0.156935185
46,0,0.125707865
46,1,0.13003169
46,2,0.122886196
46,3,0.129728168
46,4,0.152092263
46,5,0.129634574
46,6,0.157816768
46,7,0.140263662
46,8,0.113917768
46,9,0.141332269
46,10,0.098684028
46,11,0.1199762
46,12,0.144630134
47,0,0.125864178
47,1,0.148532093
47,2,0.13239789
47,3,0.155025452
47,4,0.108928397
47,5,0.143505767
47,6,0.119580969
47,7,0.156248435
47,8,0.138628408
47,9,0.159642249
47,10,0.127430588
47,11,0.137379035
47,12,0.11049246
48,0,0.129523635
48,1,0.09859255
48,2,0.133295402
48,3,0.13635695
48,4,0.133404881
48,5,0.158163309
48,6,0.117137022
48,7,0.113188967
48,8,0.106024481
48,9,0.155953884
48,10,0.132985324
48,11,0.144474804
48,12,0.090182558
49,0,0.131787181
49,1,0.13058503
49,2,0.118711174
49,3,0.126313955
49,4,0.134233892
49,5,0.135273427
49,6,0.135889024
49,7,0.125564843
49,8,0.134315968
49,9,0.143080622
49,10,0.125855699
49,11,0.125658363
49,12,0.060657986
50,0,0.08841677
50,1,0.118112624
50,2,0.096474588
50,3,0.111617379
50,4,0.103803597
50,5,0.108695112
50,6,0.100843541
50,7,0.117625549
50,8,0.097417086
50,9,0.135610059
50,10,0.115244322
50,11,0.13489528
50,12,0.068588644
51,0,0.147840336
51,1,0.129480392
51,2,0.101755366
51,3,0.137528956
51,4,0.164644107
51,5,0.122989751
51,6,0.125164062
51,7,0.115884915
51,8,0.111736447
51,9,0.120913804
51,10,0.104467928
51,11,0.131480783
51,12,0.080791757
52,0,0.09846884
52,1,0.10486114
52,2,0.088187516
52,3,0.077903353
52,4,0.125854596
52,5,0.15071857
52,6,0.142118365
52,7,0.111785211
52,8,0.11288067
52,9,0.148111954
52,10,0.133329064
52,11,0.123960406
52,12,0.081887268
53,0,0.099031791
53,1,0.109124951
53,2,0.12778993
53,3,0.076386631
53,4,0.109223068
53,5,0.135595918
53,6,0.113240942
53,7,0.074583195
53,8,0.106191717
53,9,0.114533976
53,10,0.112847067
53,11,0.084805809
53,12,0.122370951
54,0,0.104705811
54,1,0.100522958
54,2,0.110201187
54,3,0.09663178
54,4,0.127823904
54,5,0.087630093
54,6,0.13350454
54,7,0.139473885
54,8,0.103116281
54,9,0.077597231
54,10,0.090099998
54,11,0.112203419
54,12,0.108243063
55,0,0.08380799
55,1,0.100422442
55,2,0.10690286
55,3,0.127799243
55,4,0.094932288
55,5,0.118285142
55,6,0.08426293
55,7,0.091740325
55,8,0.078791618
55,9,0.082108475
55,10,0.083487473
55,11,0.065135315
55,12,0.040992461
56,0,0.094046474
56,1,0.114016607
56,2,0.067295313
56,3,0.136098862
56,4,0.133233428
56,5,0.115803696
56,6,0.110220291
56,7,0.084165886
56,8,0.097046942
56,9,0.085466124
56,10,0.112092569
56,11,0.097537026
56,12,0.099843487
57,0,0.152272403
57,1,0.080430582
57,2,0.100566842
57,3,0.118277326
57,4,0.136168003
57,5,0.107400343
57,6,0.117587134
57,7,0.079585522
57,8,0.095399842
57,9,0.081062064
57,10,0.10635417
57,11,0.133891463
57,12,0.14542678
58,0,0.120209947
58,1,0.082110807
58,2,0.127444193
58,3,0.089782819
58,4,0.124391809
58,5,0.065543748
58,6,0.09367612
58,7,0.095097788
58,8,0.137670636
58,9,0.062827148
58,10,0.102054574
58,11,0.106522247
58,12,0.113194793
59,0,0.070023328
59,1,0.086947322
59,2,0.092469752
59,3,0.106694683
59,4,0.093921788
59,5,0.119400427
59,6,0.128431529
59,7,0.091721125
59,8,0.07220424
59,9,0.06557484
59,10,0.103547126
59,11,0.086610571
59,12,0.105763361
60,0,0.081818037
60,1,0.080052093
60,2,0.08455503
60,3,0.075211167
60,4,0.126879439
60,5,0.084379151
60,6,0.110957459
60,7,0.100746594
60,8,0.096796356
60,9,0.061137699
60,10,0.098655917
60,11,0.095543608
60,12,0.094013058
61,0,0.093443975
61,1,0.087798402
61,2,0.092043072
61,3,0.080100879
61,4,0.083358526
61,5,0.099369287
61,6,0.094040632
61,7,0.068203129
61,8,0.088335246
61,9,0.080027163
61,10,0.078913018
61,11,0.137406677
61,12,0.080477223
62,0,0.115053296
62,1,0.067318499
62,2,0.070316657
62,3,0.079678379
62,4,0.071702108
62,5,0.107203677
62,6,0.077574335
62,7,0.057493858
62,8,0.083529517
62,9,0.083595887
62,10,0.103017949
62,11,0.069495842
62,12,0.089139104
63,0,0.068270169
63,1,0.084448762
63,2,0.086967543
63,3,0.088783018
63,4,0.098620199
63,5,0.076809406
63,6,0.128278553
63,7,0.08775872
63,8,0.05109486
63,9,0.087946326
63,10,0.085832
63,11,0.086955577
63,12,0.05064059
64,0,0.078667141
64,1,0.099387191
64,2,0.078983948
64,3,0.089013822
64,4,0.086069584
64,5,0.088477179
64,6,0.087980457
64,7,0.071497634
64,8,0.063905329
64,9,0.073392041
64,10,0.096321955
64,11,0.080468468
64,12,0.095533907
65,0,0.071144082
65,1,0.080294736
65,2,0.092942171
65,3,0.073242031
65,4,0.080641776
65,5,0.071370766
65,6,0.075864837
65,7,0.06141923
65,8,0.079591073
65,9,0.080067433
65,10,0.075751841
65,11,0.062076248
65,12,0.032131858
66,0,0.077187799
66,1,0.091321394
66,2,0.070821963
66,3,0.08213903
66,4,0.051423755
66,5,0.07261847
66,6,0.078677662
66,7,0.076280095
66,8,0.074528567
66,9,0.055022262
66,10,0.07844691
66,11,0.062198263
66,12,0.114094928
67,0,0.062108785
67,1,0.06539502
67,2,0.066046789
67,3,0.058459565
67,4,0.100893579
67,5,0.047334127
67,6,0.05694316
67,7,0.063968934
67,8,0.068915613
67,9,0.078399315
67,10,0.076728188
67,11,0.068930015
67,12,0.068466231
68,0,0.064030692
68,1,0.043921478
68,2,0.066566065
68,3,0.056137647
68,4,0.076786891
68,5,0.073187351
68,6,0.04558789
68,7,0.066476181
68,8,0.084212944
68,9,0.058175802
68,10,0.069423273
68,11,0.07248383
68,12,0.05400458
69,0,0.063799106
69,1,0.065903448
69,2,0.057706703
69,3,0.067269668
69,4,0.070778057
69,5,0.086963937
69,6,0.071105585
69,7,0.049521092
69,8,0.059137903
69,9,0.080880702
69,10,0.054313362
69,11,0.074232221
69,12,0.037032731
70,0,0.054728974
70,1,0.068003133
70,2,0.047868948
70,3,0.059804574
70,4,0.063538387
70,5,0.061534189
70,6,0.072933316
70,7,0.049635261
70,8,0.07431668
70,9,0.047564521
70,10,0.063904569
70,11,0.046621535
70,12,0.067636766
71,0,0.0690488
71,1,0.058531672
71,2,0.060149096
71,3,0.081248298
71,4,0.057407841
71,5,0.074578345
71,6,0.059654593
71,7,0.060188383
71,8,0.077733308
71,9,0.06940423
71,10,0.064841658
71,11,0.054360975
71,12,0.085298575
72,0,0.061378583
72,1,0.072827719
72,2,0.056494541
72,3,0.063722357
72,4,0.077346936
72,5,0.070886895
72,6,0.064812869
72,7,0.060850184
72,8,0.05615972
72,9,0.06992273
72,10,0.077764399
72,11,0.062237613
72,12,0.085291214
73,0,0.064068653
73,1,0.058304869
73,2,0.048330858
73,3,0.080742851
73,4,0.069291987
73,5,0.07340046
73,6,0.068084918
73,7,0.076552451
73,8,0.053979207
73,9,0.060544156
73,10,0.05661878
73,11,0.061692819
73,12,0.069091335
74,0,0.046508003
74,1,0.061499707
74,2,0.060596559
74,3,0.046347141
74,4,0.063764535
74,5,0.081434906
74,6,0.063347921
74,7,0.053719468
74,8,0.071641922
74,9,0.050602678
74,10,0.05021397
74,11,0.059570193
74,12,0.038858488
75,0,0.058523193
75,1,0.073361084
75,2,0.061430037
75,3,0.044832163
75,4,0.052449491
75,5,0.061720986
75,6,0.04931983
75,7,0.044541866
75,8,0.046928711
75,9,0.049720079
75,10,0.059963148
75,11,0.063439146
75,12,0.083534919
76,0,0.048184849
76,1,0.053403854
76,2,0.049952187
76,3,0.071992755
76,4,0.063716292
76,5,0.058293793
76,6,0.052410543
76,7,0.04337658
76,8,0.054941647
76,9,0.055889871
76,10,0.043898936
76,11,0.058009867
76,12,0.053503901
77,0,0.053503633
77,1,0.058035873
77,2,0.043667018
77,3,0.050631166
77,4,0.0628509
77,5,0.062764205
77,6,0.046690583
77,7,0.044395167
77,8,0.057282649
77,9,0.054402545
77,10,0.062002786
77,11,0.052412178
77,12,0.059734307
78,0,0.057784557
78,1,0.050339147
78,2,0.072425418
78,3,0.04509861
78,4,0.048067287
78,5,0.051149152
78,6,0.048454031
78,7,0.054627761
78,8,0.064675197
78,9,0.0483981
78,10,0.044235077
78,11,0.050431158
78,12,0.063025571
79,0,0.047077529
79,1,0.049996
79,2,0.044140436
79,3,0.03364443
79,4,0.048695955
79,5,0.056227565
79,6,0.044120215
79,7,0.054104835
79,8,0.039824199
79,9,0.057700649
79,10,0.039909396
79,11,0.053242531
79,12,0.050005622
80,0,0.067755207
80,1,0.045110829
80,2,0.040673103
80,3,0.047796518
80,4,0.044674177
80,5,0.047846522
80,6,0.052572973
80,7,0.048280139
80,8,0.051899742
80,9,0.05279664
80,10,0.044577137
80,11,0.044960182
80,12,0.063121334
81,0,0.049965277
81,1,0.049096908
81,2,0.052951403
81,3,0.047745876
81,4,0.05786822
81,5,0.043823883
81,6,0.05316041
81,7,0.06070134
81,8,0.048109792
81,9,0.060428131
81,10,0.051262457
81,11,0.047832958
81,12,0.045733221
82,0,0.056234326
82,1,0.063395761
82,2,0.043813817
82,3,0.035351876
82,4,0.050679073
82,5,0.049058214
82,6,0.042522103
82,7,0.045732766
82,8,0.045245886
82,9,0.052436762
82,10,0.049391422
82,11,0.052596394
82,12,0.034206182
83,0,0.047195222
83,1,0.039135691
83,2,0.039476279
83,3,0.040879279
83,4,0.045234609
83,5,0.044116147
83,6,0.045962997
83,7,0.042944148
83,8,0.034671336
83,9,0.047629826
83,10,0.053886399
83,11,0.053222075
83,12,0.053114817
84,0,0.044853434
84,1,0.042015824
84,2,0.039592326
84,3,0.06579183
84,4,0.050473008
84,5,0.057964392
84,6,0.053780355
84,7,0.037469089
84,8,0.038597737
84,9,0.029258676
84,10,0.0512584
84,11,0.053554509
84,12,0.04636297
85,0,0.043039974
85,1,0.037636567
85,2,0.052102044
85,3,0.045209736
85,4,0.056011945
85,5,0.054285821
85,6,0.036997318
85,7,0.043330047
85,8,0.036520641
85,9,0.034149773
85,10,0.041690312
85,11,0.036579154
85,12,0.059418127
86,0,0.051876083
86,1,0.051611256
86,2,0.043302815
86,3,0.046450526
86,4,0.045634814
86,5,0.044239502
86,6,0.033708386
86,7,0.037291981
86,8,0.053672291
86,9,0.052311696
86,10,0.030212371
86,11,0.045301609
86,12,0.031387292
87,0,0.063921288
87,1,0.048879035
87,2,0.039367497
87,3,0.046580214
87,4,0.040246267
87,5,0.055808298
87,6,0.054845683
87,7,0.034229845
87,8,0.046204641
87,9,0.031578794
87,10,0.04462108
87,11,0.034530617
87,12,0.034560204
88,0,0.047204901
88,1,0.050238997
88,2,0.047463771
88,3,0.043773748
88,4,0.048230324
88,5,0.038113855
88,6,0.039024569
88,7,0.043756396
88,8,0.039425813
88,9,0.038001236
88,10,0.049505547
88,11,0.042928681
88,12,0.054253869
89,0,0.0426719
89,1,0.064095035
89,2,0.044033736
89,3,0.036128219
89,4,0.068908095
89,5,0.045858316
89,6,0.035744198
89,7,0.042289376
89,8,0.048436191
89,9,0.043200932
89,10,0.030993156
89,11,0.04706002
89,12,0.051359568
90,0,0.061621584
90,1,0.057011791
90,2,0.043145113
90,3,0.045243464
90,4,0.039404608
90,5,0.060804639
90,6,0.038278371
90,7,0.039485961
90,8,0.048275042
90,9,0.045358777
90,10,0.051374383
90,11,0.041929729
90,12,0.025601313
91,0,0.043122165
91,1,0.043214817
91,2,0.051075634
91,3,0.042447552
91,4,0.037991464
91,5,0.045055624
91,6,0.039904952
91,7,0.038104735
91,8,0.049453601
91,9,0.037949666
91,10,0.040920433
91,11,0.04802344
91,12,0.033237603
92,0,0.047663793
92,1,0.03933952
92,2,0.055010404
92,3,0.056541465
92,4,0.042515371
92,5,0.037494086
92,6,0.04273003
92,7,0.053506665
92,8,0.038070314
92,9,0.041824028
92,10,0.044680364
92,11,0.038669825
92,12,0.026883919
93,0,0.047462739
93,1,0.046512686
93,2,0.043392248
93,3,0.044432003
93,4,0.042054288
93,5,0.048459284
93,6,0.038043141
93,7,0.050743744
93,8,0.035770353
93,9,0.035324782
93,10,0.045763526
93,11,0.038040578
93,12,0.030824967
94,0,0.044589426
94,1,0.037251852
94,2,0.047372438
94,3,0.030394042
94,4,0.03746251
94,5,0.040056992
94,6,0.042852633
94,7,0.042427819
94,8,0.038565177
94,9,0.032785747
94,10,0.052222874
94,11,0.043077752
94,12,0.038214371
95,0,0.037319154
95,1,0.045357578
95,2,0.041119512
95,3,0.038193736
95,4,0.031605512
95,5,0.044703722
95,6,0.039705731
95,7,0.046038471
95,8,0.034642484
95,9,0.036754731
95,10,0.044130307
95,11,0.05100397
95,12,0.060647145
96,0,0.045217767
96,1,0.041664995
96,2,0.038594902
96,3,0.038754005
96,4,0.040776815
96,5,0.030708857
96,6,0.038448453
96,7,0.041330408
96,8,0.039294526
96,9,0.036076345
96,10,0.039008547
96,11,0.031785868
96,12,0.059346959
97,0,0.049148813
97,1,0.040590294
97,2,0.040413283
97,3,0.044803999
97,4,0.042666335
97,5,0.035015248
97,6,0.044431753
97,7,0.054172646
97,8,0.031421311
97,9,0.040401626
97,10,0.045756597
97,11,0.03610329
97,12,0.038017809
98,0,0.040362924
98,1,0.042507216
98,2,0.038827848
98,3,0.040126573
98,4,0.043158513
98,5,0.039056808
98,6,0.05178785
98,7,0.038232788
98,8,0.051282208
98,9,0.0371501
98,10,0.030390147
98,11,0.030564351
98,12,0.019146357
99,0,0.033029001
99,1,0.045542143
99,2,0.038571645
99,3,0.035705969
99,4,0.038826764
99,5,0.030722797
99,6,0.026922161
99,7,0.037695564
99,8,0.040168136
99,9,0.045670409
99,10,0.039539114
99,11,0.037450556
99,12,0.034654241
100,0,0.045081146
100,1,0.031203505
100,2,0.045318142
100,3,0.033628345
100,4,0.044929676
100,5,0.027832758
100,6,0.050629653
100,7,0.039124943
100,8,0.035241555
100,9,0.04760088
100,10,0.032506093
100,11,0.048898451
100,12,0.025697036
101,0,0.046848223
101,1,0.035548028
101,2,0.055930968
101,3,0.043555953
101,4,0.044338055
101,5,0.034877717
101,6,0.045525365
101,7,0.040798299
101,8,0.031949114
101,9,0.032163292
101,10,0.048281327
101,11,0.04482311
101,12,0.037861325
102,0,0.038827375
102,1,0.034484502
102,2,0.037861355
102,3,0.03656441
102,4,0.034070499
102,5,0.044047989
102,6,0.041946143
102,7,0.040676869
102,8,0.039334454
102,9,0.052706424
102,10,0.028347747
102,11,0.033871733
102,12,0.019982353
103,0,0.057708912
103,1,0.031309992
103,2,0.03272355
103,3,0.04681208
103,4,0.041545652
103,5,0.037769005
103,6,0.040134747
103,7,0.057512239
103,8,0.031274639
103,9,0.042489074
103,10,0.040852927
103,11,0.03259626
103,12,0.03600939
104,0,0.03353411
104,1,0.036762364
104,2,0.034059603
104,3,0.034967057
104,4,0.038416166
104,5,0.035915602
104,6,0.03700589
104,7,0.034769014
104,8,0.041356143
104,9,0.035455622
104,10,0.046224967
104,11,0.027153062
104,12,0.024908336
105,0,0.036174145
105,1,0.03789933
105,2,0.033015467
105,3,0.035975289
105,4,0.033665344
105,5,0.036207847
105,6,0.056455456
105,7,0.026376883
105,8,0.029737504
105,9,0.031036805
105,10,0.028669748
105,11,0.041277289
105,12,0.027701352
106,0,0.030660059
106,1,0.040119536
106,2,0.039643891
106,3,0.041112788
106,4,0.032977175
106,5,0.029988639
106,6,0.047372647
106,7,0.036225721
106,8,0.042434566
106,9,0.041143544
106,10,0.030891381
106,11,0.039012052
106,12,0.021827962
107,0,0.030385546
107,1,0.030113928
107,2,0.038034171
107,3,0.046623208
107,4,0.039173402
107,5,0.035957355
