Epoch: 0, Iteration: 0, Loss: 0.5253282189369202
Epoch: 47, Iteration: 0, Loss: 0.49311670660972595
Epoch: 48, Iteration: 0, Loss: 0.4917457401752472
Epoch: 49, Iteration: 0, Loss: 0.49020424485206604
Epoch: 50, Iteration: 0, Loss: 0.48847129940986633
Epoch: 51, Iteration: 0, Loss: 0.4865264892578125
Epoch: 52, Iteration: 0, Loss: 0.48431989550590515
Epoch: 53, Iteration: 0, Loss: 0.48181936144828796
Epoch: 54, Iteration: 0, Loss: 0.47898799180984497
Epoch: 55, Iteration: 0, Loss: 0.475833535194397
Epoch: 56, Iteration: 0, Loss: 0.47227364778518677
Epoch: 57, Iteration: 0, Loss: 0.4696861505508423
Epoch: 58, Iteration: 0, Loss: 0.4691708981990814
Epoch: 59, Iteration: 0, Loss: 0.46624088287353516
Epoch: 60, Iteration: 0, Loss: 0.46339714527130127
Epoch: 61, Iteration: 0, Loss: 0.4629291594028473
Epoch: 62, Iteration: 0, Loss: 0.45996758341789246
Epoch: 63, Iteration: 0, Loss: 0.4577654004096985
Epoch: 64, Iteration: 0, Loss: 0.45499807596206665
Epoch: 65, Iteration: 0, Loss: 0.45292553305625916
Epoch: 66, Iteration: 0, Loss: 0.45100072026252747
Epoch: 67, Iteration: 0, Loss: 0.44818317890167236
Epoch: 68, Iteration: 0, Loss: 0.4447394013404846
Epoch: 69, Iteration: 0, Loss: 0.44165465235710144
Epoch: 70, Iteration: 0, Loss: 0.43905946612358093
Epoch: 71, Iteration: 0, Loss: 0.43595951795578003
Epoch: 72, Iteration: 0, Loss: 0.43240422010421753
Epoch: 73, Iteration: 0, Loss: 0.4286862015724182
Epoch: 74, Iteration: 0, Loss: 0.4259567856788635
Epoch: 75, Iteration: 0, Loss: 0.4224604666233063
Epoch: 76, Iteration: 0, Loss: 0.41929101943969727
Epoch: 77, Iteration: 0, Loss: 0.4152542054653168
Epoch: 78, Iteration: 0, Loss: 0.41237977147102356
Epoch: 79, Iteration: 0, Loss: 0.4078451097011566
Epoch: 80, Iteration: 0, Loss: 0.40793222188949585
Epoch: 81, Iteration: 0, Loss: 0.4007401168346405
Epoch: 82, Iteration: 0, Loss: 0.3974774479866028
Epoch: 83, Iteration: 0, Loss: 0.3946687579154968
Epoch: 84, Iteration: 0, Loss: 0.39025813341140747
Epoch: 85, Iteration: 0, Loss: 0.38897356390953064
Epoch: 86, Iteration: 0, Loss: 0.38430631160736084
Epoch: 87, Iteration: 0, Loss: 0.38392263650894165
Epoch: 88, Iteration: 0, Loss: 0.37771740555763245
Epoch: 89, Iteration: 0, Loss: 0.3780537545681
Epoch: 90, Iteration: 0, Loss: 0.37383919954299927
Epoch: 91, Iteration: 0, Loss: 0.37264081835746765
Epoch: 92, Iteration: 0, Loss: 0.3690628409385681
Epoch: 93, Iteration: 0, Loss: 0.36815041303634644
Epoch: 94, Iteration: 0, Loss: 0.36522719264030457
Epoch: 95, Iteration: 0, Loss: 0.36443865299224854
Epoch: 96, Iteration: 0, Loss: 0.36198240518569946
Epoch: 97, Iteration: 0, Loss: 0.3604179620742798
Epoch: 98, Iteration: 0, Loss: 0.35714173316955566
Epoch: 99, Iteration: 0, Loss: 0.35471656918525696
Epoch: 100, Iteration: 0, Loss: 0.35403797030448914
Epoch: 101, Iteration: 0, Loss: 0.3506501019001007
Epoch: 102, Iteration: 0, Loss: 0.34901028871536255
Epoch: 103, Iteration: 0, Loss: 0.34870225191116333
Epoch: 104, Iteration: 0, Loss: 0.3455912470817566
Epoch: 105, Iteration: 0, Loss: 0.34466835856437683
Epoch: 106, Iteration: 0, Loss: 0.3420214354991913
Epoch: 107, Iteration: 0, Loss: 0.3397255539894104
Epoch: 108, Iteration: 0, Loss: 0.33775097131729126
Epoch: 109, Iteration: 0, Loss: 0.3345184922218323
Epoch: 110, Iteration: 0, Loss: 0.334512859582901
Epoch: 111, Iteration: 0, Loss: 0.33090585470199585
Epoch: 112, Iteration: 0, Loss: 0.3286188840866089
Epoch: 113, Iteration: 0, Loss: 0.3266819715499878
Epoch: 114, Iteration: 0, Loss: 0.3245416581630707
Epoch: 115, Iteration: 0, Loss: 0.322101891040802
Epoch: 116, Iteration: 0, Loss: 0.32347145676612854
Epoch: 117, Iteration: 0, Loss: 0.3185341954231262
Epoch: 118, Iteration: 0, Loss: 0.3238894045352936
Epoch: 119, Iteration: 0, Loss: 0.31701749563217163
Epoch: 120, Iteration: 0, Loss: 0.3167562484741211
Epoch: 121, Iteration: 0, Loss: 0.31545087695121765
Epoch: 122, Iteration: 0, Loss: 0.31326645612716675
Epoch: 123, Iteration: 0, Loss: 0.31102070212364197
Epoch: 124, Iteration: 0, Loss: 0.31348398327827454
Epoch: 125, Iteration: 0, Loss: 0.30866411328315735
Epoch: 126, Iteration: 0, Loss: 0.3072114586830139
Epoch: 127, Iteration: 0, Loss: 0.3071266710758209
Epoch: 128, Iteration: 0, Loss: 0.30268076062202454
Epoch: 129, Iteration: 0, Loss: 0.30844810605049133
Epoch: 130, Iteration: 0, Loss: 0.29899221658706665
Epoch: 131, Iteration: 0, Loss: 0.2987365126609802
Epoch: 132, Iteration: 0, Loss: 0.2987395226955414
Epoch: 133, Iteration: 0, Loss: 0.2962293326854706
Epoch: 134, Iteration: 0, Loss: 0.29305732250213623
Epoch: 135, Iteration: 0, Loss: 0.2901795506477356
Epoch: 136, Iteration: 0, Loss: 0.28898298740386963
Epoch: 137, Iteration: 0, Loss: 0.2858443260192871
Epoch: 138, Iteration: 0, Loss: 0.2854355275630951
Epoch: 139, Iteration: 0, Loss: 0.28647127747535706
Epoch: 140, Iteration: 0, Loss: 0.2833927869796753
Epoch: 141, Iteration: 0, Loss: 0.2797674238681793
Epoch: 142, Iteration: 0, Loss: 0.27684086561203003
Epoch: 143, Iteration: 0, Loss: 0.2825957238674164
Epoch: 144, Iteration: 0, Loss: 0.27747592329978943
Epoch: 145, Iteration: 0, Loss: 0.2763577103614807
Epoch: 146, Iteration: 0, Loss: 0.2714015543460846
Epoch: 147, Iteration: 0, Loss: 0.27049943804740906
Epoch: 148, Iteration: 0, Loss: 0.2691248953342438
Epoch: 149, Iteration: 0, Loss: 0.26702776551246643
Epoch: 150, Iteration: 0, Loss: 0.2703636586666107
Epoch: 151, Iteration: 0, Loss: 0.2652481496334076
Epoch: 152, Iteration: 0, Loss: 0.26515161991119385
Epoch: 153, Iteration: 0, Loss: 0.2633361220359802
Epoch: 154, Iteration: 0, Loss: 0.2618546485900879
Epoch: 155, Iteration: 0, Loss: 0.2608780860900879
Epoch: 156, Iteration: 0, Loss: 0.25960347056388855
Epoch: 157, Iteration: 0, Loss: 0.25738340616226196
Epoch: 158, Iteration: 0, Loss: 0.2567499876022339
Epoch: 159, Iteration: 0, Loss: 0.2552194893360138
Epoch: 160, Iteration: 0, Loss: 0.25373199582099915
Epoch: 161, Iteration: 0, Loss: 0.2526647746562958
Epoch: 162, Iteration: 0, Loss: 0.2513743042945862
Epoch: 163, Iteration: 0, Loss: 0.25047507882118225
Epoch: 164, Iteration: 0, Loss: 0.24871325492858887
Epoch: 165, Iteration: 0, Loss: 0.2474440038204193
Epoch: 166, Iteration: 0, Loss: 0.24727880954742432
Epoch: 167, Iteration: 0, Loss: 0.2453058958053589
Epoch: 168, Iteration: 0, Loss: 0.24481335282325745
Epoch: 169, Iteration: 0, Loss: 0.24280136823654175
Epoch: 170, Iteration: 0, Loss: 0.24260513484477997
Epoch: 171, Iteration: 0, Loss: 0.24196867644786835
Epoch: 172, Iteration: 0, Loss: 0.24015654623508453
Epoch: 173, Iteration: 0, Loss: 0.23947294056415558
Epoch: 174, Iteration: 0, Loss: 0.23748838901519775
Epoch: 175, Iteration: 0, Loss: 0.23603032529354095
Epoch: 176, Iteration: 0, Loss: 0.2348366528749466
Epoch: 177, Iteration: 0, Loss: 0.2337409108877182
Epoch: 178, Iteration: 0, Loss: 0.2323966771364212
Epoch: 179, Iteration: 0, Loss: 0.23048266768455505
Epoch: 180, Iteration: 0, Loss: 0.2304387241601944
Epoch: 181, Iteration: 0, Loss: 0.23008915781974792
Epoch: 182, Iteration: 0, Loss: 0.22772718966007233
Epoch: 183, Iteration: 0, Loss: 0.22714120149612427
Epoch: 184, Iteration: 0, Loss: 0.2254514843225479
Epoch: 185, Iteration: 0, Loss: 0.2254483848810196
Epoch: 186, Iteration: 0, Loss: 0.22416852414608002
Epoch: 187, Iteration: 0, Loss: 0.2230314314365387
Epoch: 188, Iteration: 0, Loss: 0.22111298143863678
Epoch: 189, Iteration: 0, Loss: 0.22044749557971954
Epoch: 190, Iteration: 0, Loss: 0.2188820093870163
Epoch: 191, Iteration: 0, Loss: 0.21819375455379486
Epoch: 192, Iteration: 0, Loss: 0.21741130948066711
Epoch: 193, Iteration: 0, Loss: 0.2163698822259903
Epoch: 194, Iteration: 0, Loss: 0.21498841047286987
Epoch: 195, Iteration: 0, Loss: 0.21384191513061523
Epoch: 196, Iteration: 0, Loss: 0.2136041522026062
Epoch: 197, Iteration: 0, Loss: 0.21240590512752533
Epoch: 198, Iteration: 0, Loss: 0.21175755560398102
Epoch: 199, Iteration: 0, Loss: 0.21069100499153137
Epoch: 200, Iteration: 0, Loss: 0.20939011871814728
Epoch: 201, Iteration: 0, Loss: 0.2089337855577469
Epoch: 202, Iteration: 0, Loss: 0.20671826601028442
Epoch: 203, Iteration: 0, Loss: 0.2061619758605957
Epoch: 204, Iteration: 0, Loss: 0.2049243301153183
Epoch: 205, Iteration: 0, Loss: 0.20314106345176697
Epoch: 206, Iteration: 0, Loss: 0.20286130905151367
Epoch: 207, Iteration: 0, Loss: 0.2018364816904068
Epoch: 208, Iteration: 0, Loss: 0.2013620138168335
Epoch: 209, Iteration: 0, Loss: 0.2011924535036087
Epoch: 210, Iteration: 0, Loss: 0.19839075207710266
Epoch: 211, Iteration: 0, Loss: 0.19881266355514526
Epoch: 212, Iteration: 0, Loss: 0.1954461932182312
Epoch: 213, Iteration: 0, Loss: 0.19534313678741455
Epoch: 214, Iteration: 0, Loss: 0.19440516829490662
Epoch: 215, Iteration: 0, Loss: 0.19248126447200775
Epoch: 216, Iteration: 0, Loss: 0.19118043780326843
Epoch: 217, Iteration: 0, Loss: 0.19058945775032043
Epoch: 218, Iteration: 0, Loss: 0.1908099204301834
Epoch: 219, Iteration: 0, Loss: 0.18842899799346924
Epoch: 220, Iteration: 0, Loss: 0.18772079050540924
Epoch: 221, Iteration: 0, Loss: 0.18656474351882935
Epoch: 222, Iteration: 0, Loss: 0.18517883121967316
Epoch: 223, Iteration: 0, Loss: 0.18529649078845978
Epoch: 224, Iteration: 0, Loss: 0.18463680148124695
Epoch: 225, Iteration: 0, Loss: 0.18327762186527252
Epoch: 226, Iteration: 0, Loss: 0.18127664923667908
Epoch: 227, Iteration: 0, Loss: 0.18080686032772064
Epoch: 228, Iteration: 0, Loss: 0.17913305759429932
Epoch: 229, Iteration: 0, Loss: 0.17831966280937195
Epoch: 230, Iteration: 0, Loss: 0.17665216326713562
Epoch: 231, Iteration: 0, Loss: 0.1760488897562027
Epoch: 232, Iteration: 0, Loss: 0.17451943457126617
Epoch: 233, Iteration: 0, Loss: 0.17287953197956085
Epoch: 234, Iteration: 0, Loss: 0.1721196174621582
Epoch: 235, Iteration: 0, Loss: 0.17025241255760193
Epoch: 236, Iteration: 0, Loss: 0.17121759057044983
Epoch: 237, Iteration: 0, Loss: 0.16822442412376404
Epoch: 238, Iteration: 0, Loss: 0.16934923827648163
Epoch: 239, Iteration: 0, Loss: 0.16687385737895966
Epoch: 240, Iteration: 0, Loss: 0.16538064181804657
Epoch: 241, Iteration: 0, Loss: 0.16415755450725555
Epoch: 242, Iteration: 0, Loss: 0.16456559300422668
Epoch: 243, Iteration: 0, Loss: 0.16141359508037567
Epoch: 244, Iteration: 0, Loss: 0.16202706098556519
Epoch: 245, Iteration: 0, Loss: 0.15776769816875458
Epoch: 246, Iteration: 0, Loss: 0.15688541531562805
Epoch: 247, Iteration: 0, Loss: 0.15630781650543213
Epoch: 248, Iteration: 0, Loss: 0.15540266036987305
Epoch: 249, Iteration: 0, Loss: 0.1526789516210556
Epoch: 250, Iteration: 0, Loss: 0.1526247262954712
Epoch: 251, Iteration: 0, Loss: 0.15110085904598236
Epoch: 252, Iteration: 0, Loss: 0.15023216605186462
Epoch: 253, Iteration: 0, Loss: 0.14734052121639252
Epoch: 254, Iteration: 0, Loss: 0.14644654095172882
Epoch: 255, Iteration: 0, Loss: 0.14573879539966583
Epoch: 256, Iteration: 0, Loss: 0.1427031308412552
Epoch: 257, Iteration: 0, Loss: 0.14398188889026642
Epoch: 258, Iteration: 0, Loss: 0.14181455969810486
Epoch: 259, Iteration: 0, Loss: 0.1415109783411026
Epoch: 260, Iteration: 0, Loss: 0.1403675377368927
Epoch: 261, Iteration: 0, Loss: 0.13672997057437897
Epoch: 262, Iteration: 0, Loss: 0.1346030831336975
Epoch: 263, Iteration: 0, Loss: 0.1327148973941803
Epoch: 264, Iteration: 0, Loss: 0.1323278546333313
Epoch: 265, Iteration: 0, Loss: 0.13123489916324615
Epoch: 266, Iteration: 0, Loss: 0.12867382168769836
Epoch: 267, Iteration: 0, Loss: 0.12717507779598236
Epoch: 268, Iteration: 0, Loss: 0.1270587295293808
Epoch: 269, Iteration: 0, Loss: 0.12461548298597336
Epoch: 270, Iteration: 0, Loss: 0.12344657629728317
Epoch: 271, Iteration: 0, Loss: 0.1229257583618164
Epoch: 272, Iteration: 0, Loss: 0.12124819308519363
Epoch: 273, Iteration: 0, Loss: 0.11852060258388519
Epoch: 274, Iteration: 0, Loss: 0.11807325482368469
Epoch: 275, Iteration: 0, Loss: 0.11810877174139023
Epoch: 276, Iteration: 0, Loss: 0.11619509756565094
Epoch: 277, Iteration: 0, Loss: 0.11666685342788696
Epoch: 278, Iteration: 0, Loss: 0.11421411484479904
Epoch: 279, Iteration: 0, Loss: 0.11304629594087601
Epoch: 280, Iteration: 0, Loss: 0.11258534342050552
Epoch: 281, Iteration: 0, Loss: 0.11074608564376831
Epoch: 282, Iteration: 0, Loss: 0.10804864019155502
Epoch: 283, Iteration: 0, Loss: 0.10651278495788574
Epoch: 284, Iteration: 0, Loss: 0.10522501915693283
Epoch: 285, Iteration: 0, Loss: 0.10362429171800613
Epoch: 286, Iteration: 0, Loss: 0.10087913274765015
Epoch: 287, Iteration: 0, Loss: 0.10142193734645844
Epoch: 288, Iteration: 0, Loss: 0.0988936573266983
Epoch: 289, Iteration: 0, Loss: 0.0989064946770668
Epoch: 290, Iteration: 0, Loss: 0.09871428459882736
Epoch: 291, Iteration: 0, Loss: 0.09843508899211884
Epoch: 292, Iteration: 0, Loss: 0.09639734029769897
Epoch: 293, Iteration: 0, Loss: 0.09646095335483551
Epoch: 294, Iteration: 0, Loss: 0.09403698146343231
Epoch: 295, Iteration: 0, Loss: 0.09293609857559204
Epoch: 296, Iteration: 0, Loss: 0.09206334501504898
Epoch: 297, Iteration: 0, Loss: 0.0965522974729538
Epoch: 298, Iteration: 0, Loss: 0.09307551383972168
Epoch: 299, Iteration: 0, Loss: 0.09635499119758606
Epoch: 300, Iteration: 0, Loss: 0.094764843583107
Epoch: 301, Iteration: 0, Loss: 0.0910070389509201
Epoch: 302, Iteration: 0, Loss: 0.09492835402488708
Epoch: 303, Iteration: 0, Loss: 0.08687382191419601
Epoch: 304, Iteration: 0, Loss: 0.09313500672578812
Epoch: 305, Iteration: 0, Loss: 0.08686168491840363
Epoch: 306, Iteration: 0, Loss: 0.09277001768350601
Epoch: 307, Iteration: 0, Loss: 0.09041424840688705
Epoch: 308, Iteration: 0, Loss: 0.08631300181150436
Epoch: 309, Iteration: 0, Loss: 0.08694598078727722
Epoch: 310, Iteration: 0, Loss: 0.08481566607952118
Epoch: 311, Iteration: 0, Loss: 0.08416639268398285
Epoch: 312, Iteration: 0, Loss: 0.08350370079278946
Epoch: 313, Iteration: 0, Loss: 0.07987678050994873
Epoch: 314, Iteration: 0, Loss: 0.08112677931785583
Epoch: 315, Iteration: 0, Loss: 0.07863438874483109
Epoch: 316, Iteration: 0, Loss: 0.07897350937128067
Epoch: 317, Iteration: 0, Loss: 0.07782864570617676
Epoch: 318, Iteration: 0, Loss: 0.07533189654350281
Epoch: 319, Iteration: 0, Loss: 0.07732471078634262
Epoch: 320, Iteration: 0, Loss: 0.07422760874032974
Epoch: 321, Iteration: 0, Loss: 0.07435055822134018
Epoch: 322, Iteration: 0, Loss: 0.074655681848526
Epoch: 323, Iteration: 0, Loss: 0.07216447591781616
Epoch: 324, Iteration: 0, Loss: 0.0727999284863472
Epoch: 325, Iteration: 0, Loss: 0.06909972429275513
Epoch: 326, Iteration: 0, Loss: 0.07088162004947662
Epoch: 327, Iteration: 0, Loss: 0.06998768448829651
Epoch: 328, Iteration: 0, Loss: 0.06898162513971329
Epoch: 329, Iteration: 0, Loss: 0.066891610622406
Epoch: 330, Iteration: 0, Loss: 0.06665603816509247
Epoch: 331, Iteration: 0, Loss: 0.06608003377914429
Epoch: 332, Iteration: 0, Loss: 0.06663365662097931
Epoch: 333, Iteration: 0, Loss: 0.06516961008310318
Epoch: 334, Iteration: 0, Loss: 0.06323124468326569
Epoch: 335, Iteration: 0, Loss: 0.06273989379405975
Epoch: 336, Iteration: 0, Loss: 0.0646771788597107
Epoch: 337, Iteration: 0, Loss: 0.06336816400289536
Epoch: 338, Iteration: 0, Loss: 0.06111963093280792
Epoch: 339, Iteration: 0, Loss: 0.06189190223813057
Epoch: 340, Iteration: 0, Loss: 0.06058147922158241
Epoch: 341, Iteration: 0, Loss: 0.05955538898706436
Epoch: 342, Iteration: 0, Loss: 0.060759395360946655
Epoch: 343, Iteration: 0, Loss: 0.0590146966278553
Epoch: 344, Iteration: 0, Loss: 0.05883036181330681
Epoch: 345, Iteration: 0, Loss: 0.05968005955219269
Epoch: 346, Iteration: 0, Loss: 0.05859307944774628
Epoch: 347, Iteration: 0, Loss: 0.05887840315699577
Epoch: 348, Iteration: 0, Loss: 0.05695211887359619
Epoch: 349, Iteration: 0, Loss: 0.05949925258755684
Epoch: 350, Iteration: 0, Loss: 0.05767393857240677
Epoch: 351, Iteration: 0, Loss: 0.056880053132772446
Epoch: 352, Iteration: 0, Loss: 0.061421431601047516
Epoch: 353, Iteration: 0, Loss: 0.05834122374653816
Epoch: 354, Iteration: 0, Loss: 0.061378009617328644
Epoch: 355, Iteration: 0, Loss: 0.05855449289083481
Epoch: 356, Iteration: 0, Loss: 0.0624571219086647
Epoch: 357, Iteration: 0, Loss: 0.060121145099401474
Epoch: 358, Iteration: 0, Loss: 0.05679135397076607
Epoch: 359, Iteration: 0, Loss: 0.05710051953792572
Epoch: 360, Iteration: 0, Loss: 0.05674838274717331
Epoch: 361, Iteration: 0, Loss: 0.057085346430540085
Epoch: 362, Iteration: 0, Loss: 0.054441094398498535
Epoch: 363, Iteration: 0, Loss: 0.05733637511730194
Epoch: 364, Iteration: 0, Loss: 0.053882282227277756
Epoch: 365, Iteration: 0, Loss: 0.06083324924111366
Epoch: 366, Iteration: 0, Loss: 0.052333373576402664
Epoch: 367, Iteration: 0, Loss: 0.05695025995373726
Epoch: 368, Iteration: 0, Loss: 0.0503363274037838
Epoch: 369, Iteration: 0, Loss: 0.05334603413939476
Epoch: 370, Iteration: 0, Loss: 0.05092193931341171
Epoch: 371, Iteration: 0, Loss: 0.0507458820939064
Epoch: 372, Iteration: 0, Loss: 0.052010342478752136
Epoch: 373, Iteration: 0, Loss: 0.05033178627490997
Epoch: 374, Iteration: 0, Loss: 0.04801004379987717
Epoch: 375, Iteration: 0, Loss: 0.048820413649082184
Epoch: 376, Iteration: 0, Loss: 0.04820943996310234
Epoch: 377, Iteration: 0, Loss: 0.04763799160718918
Epoch: 378, Iteration: 0, Loss: 0.04802096262574196
Epoch: 379, Iteration: 0, Loss: 0.047635603696107864
Epoch: 380, Iteration: 0, Loss: 0.04562445729970932
Epoch: 381, Iteration: 0, Loss: 0.0476212315261364
Epoch: 382, Iteration: 0, Loss: 0.04703111946582794
Epoch: 383, Iteration: 0, Loss: 0.04626467823982239
Epoch: 384, Iteration: 0, Loss: 0.045512136071920395
Epoch: 385, Iteration: 0, Loss: 0.04586060717701912
Epoch: 386, Iteration: 0, Loss: 0.045385513454675674
Epoch: 387, Iteration: 0, Loss: 0.04313111677765846
Epoch: 388, Iteration: 0, Loss: 0.04425067454576492
Epoch: 389, Iteration: 0, Loss: 0.04709584265947342
Epoch: 390, Iteration: 0, Loss: 0.044156674295663834
Epoch: 391, Iteration: 0, Loss: 0.045556701719760895
Epoch: 392, Iteration: 0, Loss: 0.0457972027361393
Epoch: 393, Iteration: 0, Loss: 0.043629251420497894
Epoch: 394, Iteration: 0, Loss: 0.04882185161113739
Epoch: 395, Iteration: 0, Loss: 0.04510451853275299
Epoch: 396, Iteration: 0, Loss: 0.046347323805093765
Epoch: 397, Iteration: 0, Loss: 0.044015515595674515
Epoch: 398, Iteration: 0, Loss: 0.04601064324378967
Epoch: 399, Iteration: 0, Loss: 0.042384687811136246
Epoch: 400, Iteration: 0, Loss: 0.04474816843867302
Epoch: 401, Iteration: 0, Loss: 0.044208232313394547
Epoch: 402, Iteration: 0, Loss: 0.043151818215847015
Epoch: 403, Iteration: 0, Loss: 0.042839694768190384
Epoch: 404, Iteration: 0, Loss: 0.04405463859438896
Epoch: 405, Iteration: 0, Loss: 0.04223330691456795
Epoch: 406, Iteration: 0, Loss: 0.043373726308345795
Epoch: 407, Iteration: 0, Loss: 0.04243567958474159
Epoch: 408, Iteration: 0, Loss: 0.04240480810403824
Epoch: 409, Iteration: 0, Loss: 0.041297003626823425
Epoch: 410, Iteration: 0, Loss: 0.04382908716797829
Epoch: 411, Iteration: 0, Loss: 0.03987811505794525
Epoch: 412, Iteration: 0, Loss: 0.04218034818768501
Epoch: 413, Iteration: 0, Loss: 0.042342569679021835
Epoch: 414, Iteration: 0, Loss: 0.03975900262594223
Epoch: 415, Iteration: 0, Loss: 0.03916195034980774
Epoch: 416, Iteration: 0, Loss: 0.03939756751060486
Epoch: 417, Iteration: 0, Loss: 0.0398123599588871
Epoch: 418, Iteration: 0, Loss: 0.0393773578107357
Epoch: 419, Iteration: 0, Loss: 0.03753932565450668
Epoch: 420, Iteration: 0, Loss: 0.03794676437973976
Epoch: 421, Iteration: 0, Loss: 0.03695463016629219
Epoch: 422, Iteration: 0, Loss: 0.03846673667430878
Epoch: 423, Iteration: 0, Loss: 0.03840570151805878
Epoch: 424, Iteration: 0, Loss: 0.03780825063586235
Epoch: 425, Iteration: 0, Loss: 0.03789856657385826
Epoch: 426, Iteration: 0, Loss: 0.039327677339315414
Epoch: 427, Iteration: 0, Loss: 0.03762770816683769
Epoch: 428, Iteration: 0, Loss: 0.03787265345454216
Epoch: 429, Iteration: 0, Loss: 0.03705308586359024
Epoch: 430, Iteration: 0, Loss: 0.036641258746385574
Epoch: 431, Iteration: 0, Loss: 0.036279622465372086
Epoch: 432, Iteration: 0, Loss: 0.03572968766093254
Epoch: 433, Iteration: 0, Loss: 0.037338949739933014
Epoch: 434, Iteration: 0, Loss: 0.037461306899785995
Epoch: 435, Iteration: 0, Loss: 0.03660895675420761
Epoch: 436, Iteration: 0, Loss: 0.036593612283468246
Epoch: 437, Iteration: 0, Loss: 0.038429342210292816
Epoch: 438, Iteration: 0, Loss: 0.03754419460892677
Epoch: 439, Iteration: 0, Loss: 0.0389532595872879
Epoch: 440, Iteration: 0, Loss: 0.035626497119665146
Epoch: 441, Iteration: 0, Loss: 0.0410279780626297
Epoch: 442, Iteration: 0, Loss: 0.03719451650977135
Epoch: 443, Iteration: 0, Loss: 0.041534245014190674
Epoch: 444, Iteration: 0, Loss: 0.03782421723008156
Epoch: 445, Iteration: 0, Loss: 0.039099641144275665
Epoch: 446, Iteration: 0, Loss: 0.03875760734081268
Epoch: 447, Iteration: 0, Loss: 0.03786451742053032
Epoch: 448, Iteration: 0, Loss: 0.03855663910508156
Epoch: 449, Iteration: 0, Loss: 0.036807164549827576
Epoch: 450, Iteration: 0, Loss: 0.039543163031339645
Epoch: 451, Iteration: 0, Loss: 0.04061538353562355
Epoch: 452, Iteration: 0, Loss: 0.037316497415304184
Epoch: 453, Iteration: 0, Loss: 0.038406696170568466
Epoch: 454, Iteration: 0, Loss: 0.035153720527887344
Epoch: 455, Iteration: 0, Loss: 0.03755122795701027
Epoch: 456, Iteration: 0, Loss: 0.037195611745119095
Epoch: 457, Iteration: 0, Loss: 0.03472268208861351
Epoch: 458, Iteration: 0, Loss: 0.03449757397174835
Epoch: 459, Iteration: 0, Loss: 0.03424999490380287
Epoch: 460, Iteration: 0, Loss: 0.035310063511133194
Epoch: 461, Iteration: 0, Loss: 0.033065009862184525
Epoch: 462, Iteration: 0, Loss: 0.03458062559366226
Epoch: 463, Iteration: 0, Loss: 0.03256773576140404
Epoch: 464, Iteration: 0, Loss: 0.0345890186727047
Epoch: 465, Iteration: 0, Loss: 0.03081200271844864
